season,cccaa_season,team,team_id,player_id,player_name,App,GS,W,L,SV,IP,H,R,ER,BB,K,HR,W-L%,ERA,ERA+,WHIP,H9,HR9,BB9,K9,K/BB,RA9
2017,2016-17,Antelope Valley,antelopevalley,zachdiazuux2,Zach Diaz,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,brantcombs7gol,Brant Combs,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,brantonjaspar5vcs,Branton Jaspar,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,brockhallum1dp6,Brock Hallum,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,calebhewes7alx,Caleb Hewes,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,colbyfreemandbdn,Colby Freeman,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,harleylopezztn5,Harley Lopez,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,harrytylerdi2z,Harry Tyler,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,jamescarrollg1h2,James Carroll,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,josephpinedal4w4,Joseph Pineda,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,kamronwillmanumky,Kamron Willman,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,konnerdodgeyp5a,Konner Dodge,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,kylewillmann77z,Kyle Willman,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,lukelewis0o06,Luke Lewis,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,patrickreynieraln6,Patrick Reynier,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,robertyslavat3fg,Robert Yslava,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,ryandickersonn6ik,Ryan Dickerson,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,tysonbrewerk0ib,Tyson Brewer,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,yukohsaitodln6,Yukoh Saito,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Bakersfield,bakersfield,zachhustonk8cf,Zach Huston,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,adriantrujillo8lfj,Adrian Trujillo,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,austinforresteraja3,Austin Forrester,11,0.0,0.0,1.0,0.0,7.333,18.0,18.0,14.0,6.0,5.0,2.0,0.0,17.183,29.0,3.273,22.092,2.455,7.364,6.137,0.833,22.092
2017,2016-17,Barstow,barstow,brettstenlunduk4u,Brett Stenlund,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,calebsquire9tny,Caleb Squire,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,dustinmcnichollim1z,Dustin McNicholl,37,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
2017,2016-17,Barstow,barstow,evanbolinpmbp,Evan Bolin,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,jamiesolisc814,Jamie Solis,22,0.0,1.0,1.0,0.0,6.001,12.0,10.0,9.0,4.0,1.0,0.0,0.5,13.498,37.0,2.666,17.997,0.0,5.999,1.5,0.25,14.998
2017,2016-17,Barstow,barstow,jaredherreranx45,Jared Herrera,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,jasonherrerarc4m,Jason Herrera,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,joekrauspwry,Joe Kraus,21,0.0,0.0,1.0,0.0,2.334,4.0,7.0,5.0,5.0,3.0,0.0,0.0,19.28,26.0,3.856,15.424,0.0,19.28,11.568,0.6,26.992
2017,2016-17,Barstow,barstow,jonahyang8fai,Jonah Yang,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,kalynkimmelveq4,Kalyn Kimmel,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,michaeldavis7olp,Michael Davis,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,mitchhulsecfvj,Mitch Hulse,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,nathancottrell80zs,Nathan Cottrell,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Barstow,barstow,seankelsenwpso,Sean Kelsen,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,,2.0,0.0,0.0,18.0,0.0,0.0,0.0
2017,2016-17,Butte,butte,connorblairhjhe,Connor Blair,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,dominicchavarria1x5h,Dominic Chavarria,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,dominicvisentinh215,Dominic Visentin,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,ericrobleso11p,Eric Robles,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,jessemorales48ak,Jesse Morales,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,joeysierras5j4,Joey Sierra,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,justinwallisxqav,Justin Wallis,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,kreightontsurudagasper893v,Kreighton Tsuruda-Gasper,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,lanepritchardzcu8,Lane Pritchard,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,lukejacksonbin1,Luke Jackson,30,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5,4.5,0.0,0.0,0.0,,0.0
2017,2016-17,Butte,butte,marcuswilhiteu3u2,Marcus Wilhite,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,michaelschulergfrz,Michael Schuler,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,noahfergusondk6e,Noah Ferguson,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,rjvaldezxvvs,RJ Valdez,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,ronaldotijerodu4i,Ronaldo Tijero,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,trentonyork0bjx,Trenton York,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Butte,butte,walkerdodero4lm5,Walker Dodero,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,adamrossit5wtk,Adam Rossit,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,aidanhagartynotg,Aidan Hagarty,11,0.0,0.0,0.0,0.0,3.667,6.0,9.0,6.0,4.0,2.0,0.0,,14.726,34.0,2.727,14.726,0.0,9.817,4.909,0.5,22.089
2017,2016-17,Cabrillo,cabrillo,camwhitei8b7,Cam White,23,0.0,1.0,0.0,0.0,19.334,13.0,8.0,6.0,9.0,15.0,2.0,1.0,2.793,180.0,1.138,6.052,0.931,4.19,6.983,1.667,3.724
2017,2016-17,Cabrillo,cabrillo,claytonandrews9nuq,Clayton Andrews,44,0.0,2.0,1.0,9.0,39.667,21.0,6.0,4.0,2.0,69.0,0.0,0.667,0.908,555.0,0.58,4.765,0.0,0.454,15.655,34.5,1.361
2017,2016-17,Cabrillo,cabrillo,coltoncrabtreeguxe,Colton Crabtree,32,0.0,1.0,0.0,0.0,11.667,8.0,6.0,4.0,8.0,7.0,0.0,1.0,3.086,163.0,1.371,6.171,0.0,6.171,5.4,0.875,4.628
2017,2016-17,Cabrillo,cabrillo,cooperkrug3h7y,Cooper Krug,28,12.0,5.0,0.0,0.0,68.666,61.0,33.0,27.0,24.0,47.0,0.0,1.0,3.539,142.0,1.238,7.995,0.0,3.146,6.16,1.958,4.325
2017,2016-17,Cabrillo,cabrillo,diggergugales5p3,Digger Gugale,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,eastonvidalesn8jq,Easton Vidales,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,jairusrichards2npo,Jairus Richards,44,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,,9.0,56.0,1.75,9.0,0.0,6.75,9.0,1.333,9.0
2017,2016-17,Cabrillo,cabrillo,jordanpeabody3wg7,Jordan Peabody,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,kyleswansonhz5f,Kyle Swanson,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,nickciandrogwwj,Nick Ciandro,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,rexgomez2cuj,Rex Gomez,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,rjperkins3akt,Rj Perkins,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,samburnszr6l,Sam Burns,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,tannerhuskeyf59z,Tanner Huskey,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Cabrillo,cabrillo,tylerbiersdorffnoyy,Tyler Biersdorff,31,0.0,3.0,1.0,1.0,22.333,15.0,4.0,4.0,8.0,22.0,0.0,0.75,1.612,312.0,1.03,6.045,0.0,3.224,8.866,2.75,1.612
2017,2016-17,Cabrillo,cabrillo,zachthibautefo2,Zach Thibaut,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,alejandrocabrerasq7x,Alejandro Cabrera,13,5.0,1.0,4.0,2.0,35.001,40.0,36.0,31.0,26.0,24.0,5.0,0.2,7.971,63.0,1.886,10.285,1.286,6.686,6.171,0.923,9.257
2017,2016-17,Canada,canada,alexathanacio965i,Alex Athanacio,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,alexpennesl4ue,Alex Pennes,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,brettwetteland5a0j,Brett Wetteland,34,8.0,1.0,6.0,0.0,52.0,62.0,34.0,30.0,6.0,30.0,3.0,0.143,5.192,97.0,1.308,10.731,0.519,1.038,5.192,5.0,5.885
2017,2016-17,Canada,canada,chuyjimenezsyy6,Chuy Jimenez,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,coltcaravalho36kr,Colt Caravalho,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,connorloucks3v60,Connor Loucks,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,dannyruiz4zfr,Danny Ruiz,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,edwardojedaqeua,Edward Ojeda,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,hectorperezdxsu,Hector Perez,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,ianmcguirek7wt,Ian McGuire,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,jamiewilsonkwl0,Jamie Wilson,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
2017,2016-17,Canada,canada,joshmontanacxhn,Josh Montana,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
